285.8337959394797,39.85434338874484,590.0908312687262,61.13006788070311,282.4854851997618,87.73741780121645,586.7425205290082,109.01314229317467,0235371675
1624.4671852763597,163.533965608644,1766.1212804132547,173.43938488030977,1622.932542853989,185.48037471436015,1764.586637990884,195.38579398602593,0235371675
1359.3522269665389,112.91718103690408,1583.8041382749993,128.61238762933226,1356.073672700565,159.80269139911582,1580.5255840090254,175.497897991544,01328231
1602.144184163863,196.05601384259552,1763.7495603059547,207.35656258914378,1600.2607593727716,222.9902431996108,1761.8661355148631,234.29079194615906,01328231
1505.0248526997216,237.3819797231193,1738.4548404605202,253.7049945792446,1502.9321584873978,267.30890123091405,1736.3621462481965,283.6319160870394,1992年03月03日
388.69506118285824,217.46222641348936,604.1688960389803,232.52962474222045,386.6023669705345,247.38914792128412,602.0762018266565,262.4565462500152,迪摩传媒有限公司
406.57462139357307,262.8199305735483,775.673319989708,288.62982585887465,404.4819271812493,292.74685208134304,773.5806257773843,318.5567473666694,308743467142118
371.0252351505642,312.46105402724714,784.0167519581314,341.340234157315,369.35107978070516,336.4025912334829,782.3425965882724,365.2817713635508,吉林省长沙县兴山西安街S座 896-8433005
368.37448914828735,350.36848793712045,931.0006134948283,389.71113912880713,366.2817949359636,380.2954094449152,928.9079192825045,419.63806063660184,EBA银行北京东三环支行 334540193107544026
1120.9280474914112,282.699131319059,1719.466477647306,324.5530155655342,1118.626083857855,315.6187449776332,1717.1645140137498,357.4726292241084,869>9502136/5-67-57>42/>-+2
1118.626083857855,315.6187449776332,1717.1645140137498,357.4726292241084,1116.3241202242991,348.5383586362074,1714.8625503801936,390.3922428826826,67424987/92*2-7<7/6819+>02+
1116.3241202242991,348.5383586362074,1714.8625503801936,390.3922428826826,1114.022156590743,381.4579722947816,1712.5605867466375,423.3118565412568,1767--12921684224/-+796-7++
1114.022156590743,381.4579722947816,1712.5605867466375,423.3118565412568,1111.7201929571868,414.37758595335583,1710.2586231130813,456.231470199831,+6*-*4>3*/464-86>70<420864+
100.87413829073046,419.8779282390242,308.3674607447739,434.3872747778022,98.85120055215089,448.80728569655906,306.3445230061943,463.3166322353371,不同名称到了等级
543.7925766060923,450.8498025814158,613.6220601242801,455.7327557435046,541.7696388675128,479.7791600389507,611.5991223857004,484.66211320103946,开发-
747.2956428590965,465.08012322521733,773.2323081658519,466.8937915425646,745.2727051205169,494.00948068275227,771.2093704272723,495.82314900009953,告
904.9107628001487,476.10164607678917,976.735374418856,481.1241121863662,902.8878250615692,505.03100353432404,974.7124366802765,510.05346964390105,1394
1069.5088310930198,487.61146424456985,1148.3163910635458,493.12222567035576,1067.4858933544401,516.5408217021047,1146.2934533249663,522.0515831278906,18.02
1224.1312588832925,498.42371767490926,1405.6879160305805,511.11939589634005,1222.1083211447128,527.3530751324441,1403.6649782920008,540.048753353875,25119.88
1430.6270172870761,512.8633077399431,1490.4808603026654,517.0486961645908,1428.6040795484964,541.7926651974781,1488.457922564086,545.9780536221256,15%
1624.154443037482,526.3960636463034,1744.8596931189209,534.8365969693426,1622.1315052989025,555.3254211038384,1742.8367553803412,563.7659544268776,3767.98
98.78144407840671,449.8048497468189,306.27476653245014,464.31419628559695,96.75850633982702,478.73420720435377,304.25182879387046,493.2435537431319,之间日本最新情况
541.6998823937686,480.7767240892105,611.5293659119563,485.6596772512993,539.676944655189,509.7060815467454,609.5064281733767,514.5890347088342,的是~
745.2029486467727,495.0070447330121,771.1396139535282,496.82071305035936,743.1800109081931,523.936402190547,769.1166762149486,525.7500705078942,两
938.7303743971787,508.5398006393724,974.6426802065323,511.0510336941609,936.707436658599,537.4691580969073,972.6197424679527,539.9803911516958,4
1067.416136880696,517.5383857523645,1146.223696851222,523.0491471781504,1065.3931991421164,546.4677432098995,1144.2007591126426,551.9785046356853,18.02
1260.943562631102,531.0711416587249,1403.5952218182567,541.0463174041348,1258.9206248925223,560.0004991162598,1401.572284079677,569.9756748616696,72.08
1428.5343230747524,542.7902292477379,1488.3881660903417,546.9756176723854,1426.5113853361727,571.7195867052728,1486.3652283517622,575.9049751299203,15%
